id,课程名,评论
85,Thinkphp 5.0 仿百度糯米开发多商家电商平台,还不错吧，老师很负责人、很有耐心，这个是非常重要的。不像某些老师，课程一录完，早就飞的没影了。
85,Thinkphp 5.0 仿百度糯米开发多商家电商平台,课程不错的，也有很多坑，老师课程一直是经典，希望老师再出更优秀的课程
85,Thinkphp 5.0 仿百度糯米开发多商家电商平台,今天学完了干货满满，希望老师再出一些有难度的课程。
85,Thinkphp 5.0 仿百度糯米开发多商家电商平台,这个课程的群在哪？找了半天没找到/(ㄒoㄒ)/~~
85,Thinkphp 5.0 仿百度糯米开发多商家电商平台,"坑有些多，还有实际上不会用success或error来判断，有很多Tp5内置功能可以实现，但老师却自己写了方法。
不过，能认真解答学生提出的问题，这个课程给没接触过实战的人很大的帮助，正所谓抛砖引玉。起到了本人学习本课程的目的。"
85,Thinkphp 5.0 仿百度糯米开发多商家电商平台,还不错，讲解thinkphp的重点知识都有，适合php刚入门和快速入门thinkphp5的小伙伴
85,Thinkphp 5.0 仿百度糯米开发多商家电商平台,提出问题老师能够认真回答，非常感谢老师。课程很精彩
96,Java大牛 带你从0到上线开发企业级电商项目,无实际开发经验，一口气跟下来的，感谢老师辛苦的付出和耐心的讲解，内容非常丰富，干货很多，让我这个编程初学者，有了面向对象的思想转变，通过对课程的学习和实践，对SSM的框架也有了初步的认识，目前唯一能做的就是再多码几遍，享受从0到1的过程，学好编程与设计的思想，非常期待二期的精品课程！最后再一次感谢Geely老师的经验分享与乐于奉献！
96,Java大牛 带你从0到上线开发企业级电商项目,前辈，能不能再写后台接口的时候，在前台页面演示一下这儿接口的功能到底是怎么用的？因为我们都是新手，业务掌握的不如您那么熟练！虽然您会说，但是没有具体的演示，写到一半就不知道在写什么了，感觉什么都没学到，不知道为什么这样写，也不知道为什么不那样写。
96,Java大牛 带你从0到上线开发企业级电商项目,简约而不简单，从开发到部署的流程都涉及到了，非常适合初学者，这大概是我遇到过的质量最好的后端开发实战课程了。不过，我觉得还有提升的地方啊，比如缓存设计（nginx 缓存 =》缓存集群=》应用服务器缓存）、消息队列的使用（比如订单相关操作）、数据库的分库分表等，如果这些也有涉及的话那就完美极了！
96,Java大牛 带你从0到上线开发企业级电商项目,个人感觉还是非常好的，实战课程更多的与真实开发对接，考虑的因素比单纯学习知识点要完善的多。学习更多的是通过自己的思考去理解老师的架构思想，以及处理问题的逻辑思维。对于有一定基础知识的同学，这绝对是你进阶和面试企业的一块敲门砖。希望各位能有这个意识，除了跟着老师一步步编码之外，环境的搭建以及工具的使用都是作为一名程序员必不可少的技能。
96,Java大牛 带你从0到上线开发企业级电商项目,"推荐入门的同学来学,很合适.
本来是做Android开发,不能理解我们后台为什么那么慢,所以来看看.

然后,被老师的课程吸引了,讲的很详细,重点和细节都兼顾到了,听起来很爽.
上周已经撸完所有代码,也按照老师教的上线了VPS,服务也都跑起来了.

期待Geely老师的二期课程."
96,Java大牛 带你从0到上线开发企业级电商项目,之前也买过其他课程，有的课程还不如免费的好。这个课程真的很赞。另外，我试验了，idea2017是可以使用插件的。期待进阶课程。也希望出 springboot 的课程。
96,Java大牛 带你从0到上线开发企业级电商项目,非常赞，很期待二期的课程，感谢各位大牛对于后进的新人的帮助，进入职场后，就会明白，能够与后人分享经验心得的大牛，这是多少钱都买不到的，真的非常感谢
96,Java大牛 带你从0到上线开发企业级电商项目,看完了几个接口收获很大，Geely男神很用心，在于老师的交流中，看得出来老师每一天都很充实，也很拼，也很有耐心的帮我解决问题，是我碰到的最好的老师，程序员的男神啊，膜拜
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,看了几章，老师真的讲的很好，干货很多，不顶一下过意不去。
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,老师讲的非常棒，学到许多代码编程的技巧和经验。谢谢~
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,"第一次尝试学习vue.js,以前是一名后端，想突破一下。发现真的很难"
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,老师最后最重要的一步做了就好了，打包发布一下。
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,老师讲的还是很细致的。这阵子也比较忙没有好好地学习，接下来要好好学习了
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,刚开始跟着的时候由于自动2.0有些代码需要跟着文档改动，后面的很不错
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,看了一遍官网文档，就近不急待来看黄老师讲课，非常专业，虽然有些还不明白，会继续多看几遍
77,Android自动化测试实战 Java篇   主流工具 框架 脚本,讲的很细，平时基本够用了，要是最后能有个用例集的实战就更好了。
77,Android自动化测试实战 Java篇   主流工具 框架 脚本,老师讲的很细，光是第2章，我就反复看了很多遍，学到了很多知识，非常非常好
77,Android自动化测试实战 Java篇   主流工具 框架 脚本,讲解好归好，但是没有包括工具，遇到问题找谁都不知道，工具也没有，都需要自己去下，网上很多，缺这少那，总是调不通
77,Android自动化测试实战 Java篇   主流工具 框架 脚本,老师讲的很好，通俗易懂，当时自己搭环境的时候，真的是各种问题，各种头疼
77,Android自动化测试实战 Java篇   主流工具 框架 脚本,讲的还不错，一开始的环境搭建可能有些头疼。不过习惯之后很迅速。
77,Android自动化测试实战 Java篇   主流工具 框架 脚本,老师讲的很好，但是环境一直搭建不起来，所以有打击学习的积极性
77,Android自动化测试实战 Java篇   主流工具 框架 脚本,课程讲的很详细，我的java也是刚刚才学，在学习课程过程中，可以穿插对java的学习，希望用两个月的时间把它学会，然后换份自动化测试相关的测试工作，（补充一点，要是课程里直接把要配置的环境以及测试要用的安装包再分享一下就更好了）。
77,Android自动化测试实战 Java篇   主流工具 框架 脚本,"做Android开发,想转自动化测试,非常适合我这种小白,可以入门啦~"
77,Android自动化测试实战 Java篇   主流工具 框架 脚本,该课程由浅入深，非常适合初学者，原本不知从何入手，通过此课程学习，总算是摸到点门路啦，哈哈哈哈哈。。。。
77,Android自动化测试实战 Java篇   主流工具 框架 脚本,非常实用的课程，几乎可以0基础开始学习。对于本人来说，在参加本课程之前对自动化测试可以说是两眼一抹黑，并且之前并无半分编程语言基础。参加课程后，结合对java语言基础知识的学习，也逐渐地从挠头到老练一步步进步了起来，已经可以回答很多刚开始学习的同学的问题了。非常感谢老师积极回答同学们的问题，经常半夜还要上群里进行解答。也非常感谢慕课网推出本课程以及相关的其他教学课程。
91,最容易上手的Vue 2.0入门实战教程,确实是初级的，但不算是入门级，很多东西需要边看视频边查API或者官网教程，不过这样才会更快上手掌握，问问题老师也很有耐心解答
85,Thinkphp 5.0 仿百度糯米开发多商家电商平台,"老师一级棒啊,讲课激情四射~~~~知识点多~~~"
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,真的感觉好难，webpack配置那个上、中、下那里直接被绕到晕!
74,Vue.js高仿饿了么外卖App 1.0到2.0版本完美升级,黄老师讲的不错，css样式可能没必要讲的那么详细，个人感觉不喜勿喷，还是很感谢有这样的一个平台的
